Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,ddt0(U)_average_0,ddt0(U)_average_1,ddt0(U)_average_2,ddt0(U)_average_Magnitude,ddt0(k)_average,ddt0(omega)_average,ddtCorrDdt0(U)_average_0,ddtCorrDdt0(U)_average_1,ddtCorrDdt0(U)_average_2,ddtCorrDdt0(U)_average_Magnitude,k_average,nut_average,omega_average,p_average
internalMesh,9847,0.001554,0.019889,0.000000,0.019949,10.163090,-0.090111,0.000000,10.163489,0.097983,0.218077,0.000000,0.239078,0.001917,-26.546799,0.097983,0.218077,0.000000,0.239078,0.372467,0.004790,77.176903,-3.193746
internalMesh,9848,0.001796,0.019891,0.000000,0.019972,10.165362,-0.090825,0.000000,10.165768,0.090921,0.215087,-0.000000,0.233515,0.001899,-27.330652,0.090921,0.215087,-0.000000,0.233515,0.372404,0.004750,77.811737,-3.215847
internalMesh,9849,0.002046,0.019894,0.000000,0.019999,10.167722,-0.091569,0.000000,10.168134,0.087003,0.208534,0.000000,0.225956,0.002007,-26.630087,0.087003,0.208534,0.000000,0.225956,0.372337,0.004709,78.476730,-3.238692
internalMesh,9850,0.002305,0.019897,0.000000,0.020030,10.170142,-0.092343,-0.000000,10.170562,0.087174,0.199780,0.000000,0.217971,0.002230,-24.414227,0.087174,0.199780,0.000000,0.217971,0.372267,0.004667,79.173279,-3.262298
internalMesh,9851,0.002575,0.019900,0.000000,0.020066,10.172663,-0.093145,0.000000,10.173089,0.092405,0.190269,-0.000000,0.211521,0.002547,-20.770061,0.092405,0.190269,-0.000000,0.211521,0.372192,0.004624,79.902878,-3.286668
internalMesh,9852,0.002854,0.019903,0.000000,0.020106,10.175251,-0.093976,0.000000,10.175685,0.103294,0.181696,0.000000,0.209005,0.002917,-15.868156,0.103294,0.181696,0.000000,0.209005,0.372113,0.004580,80.667076,-3.311816
internalMesh,9853,0.003143,0.019906,0.000000,0.020153,10.177927,-0.094834,-0.000000,10.178369,0.119941,0.176487,-0.000000,0.213386,0.003321,-10.396708,0.119941,0.176487,-0.000000,0.213386,0.372030,0.004535,81.467613,-3.337754
internalMesh,9854,0.003444,0.019909,0.000000,0.020205,10.180681,-0.095720,0.000000,10.181131,0.141845,0.176597,0.000000,0.226509,0.003699,-4.822833,0.141845,0.176597,0.000000,0.226509,0.371941,0.004489,82.306267,-3.364492
internalMesh,9855,0.003756,0.019913,0.000000,0.020264,10.183508,-0.096633,0.000000,10.183967,0.167912,0.183587,0.000000,0.248795,0.003989,0.338119,0.167912,0.183587,0.000000,0.248795,0.371848,0.004442,83.184860,-3.392041
internalMesh,9856,0.004079,0.019916,0.000000,0.020329,10.186422,-0.097572,0.000000,10.186890,0.196401,0.198494,0.000000,0.279237,0.004131,4.555194,0.196401,0.198494,0.000000,0.279237,0.371749,0.004393,84.105446,-3.420401
internalMesh,9857,0.004414,0.019920,0.000000,0.020403,10.189414,-0.098537,0.000000,10.189891,0.225066,0.221553,0.000000,0.315818,0.004079,7.356003,0.225066,0.221553,0.000000,0.315818,0.371644,0.004344,85.070160,-3.449585
internalMesh,9858,0.004762,0.019924,0.000000,0.020485,10.192496,-0.099529,0.000000,10.192983,0.251377,0.251965,-0.000000,0.355917,0.003804,8.493640,0.251377,0.251965,-0.000000,0.355917,0.371534,0.004293,86.081696,-3.479600
internalMesh,9859,0.005123,0.019927,0.000000,0.020575,10.195653,-0.100545,0.000000,10.196149,0.272911,0.287809,-0.000000,0.396629,0.003311,7.996295,0.272911,0.287809,-0.000000,0.396629,0.371417,0.004240,87.142708,-3.510452
internalMesh,9860,0.005497,0.019932,0.000000,0.020676,10.198896,-0.101585,-0.000000,10.199402,0.287877,0.326502,0.000000,0.435289,0.002668,5.874752,0.287877,0.326502,0.000000,0.435289,0.371294,0.004186,88.256165,-3.542158
internalMesh,9861,0.005885,0.019936,0.000000,0.020786,10.202223,-0.102652,0.000000,10.202740,0.295629,0.364690,-0.000000,0.469463,0.001987,2.285312,0.295629,0.364690,-0.000000,0.469463,0.371165,0.004131,89.425484,-3.574738
internalMesh,9862,0.006287,0.019940,0.000000,0.020908,10.205634,-0.103748,0.000000,10.206161,0.297105,0.398710,-0.000000,0.497233,0.001397,-2.505798,0.297105,0.398710,-0.000000,0.497233,0.371028,0.004074,90.655083,-3.608205
internalMesh,9863,0.006705,0.019945,0.000000,0.021042,10.209129,-0.104877,-0.000000,10.209668,0.294998,0.425391,0.000000,0.517669,0.001059,-8.062048,0.294998,0.425391,0.000000,0.517669,0.370883,0.004015,91.949684,-3.642538
internalMesh,9864,0.007138,0.019949,0.000000,0.021188,10.212687,-0.106040,0.000000,10.213237,0.292863,0.443013,0.000000,0.531065,0.001099,-14.014850,0.292863,0.443013,0.000000,0.531065,0.370731,0.003956,93.314667,-3.677694
internalMesh,9865,0.007587,0.019954,0.000000,0.021348,10.216312,-0.107239,0.000000,10.216875,0.295163,0.452418,0.000000,0.540188,0.001579,-19.863392,0.295163,0.452418,0.000000,0.540188,0.370570,0.003895,94.755417,-3.713639
internalMesh,9866,0.008053,0.019959,0.000000,0.021523,10.220037,-0.108472,0.000000,10.220613,0.315268,0.458464,0.000000,0.556402,0.002296,-23.802906,0.315268,0.458464,0.000000,0.556402,0.370400,0.003834,96.278503,-3.750351
internalMesh,9867,0.008537,0.019965,0.000000,0.021713,10.223819,-0.109741,0.000000,10.224408,0.344019,0.467686,0.000000,0.580585,0.003269,-22.631016,0.344019,0.467686,0.000000,0.580585,0.370222,0.003771,97.889465,-3.787837
internalMesh,9868,0.009038,0.019970,0.000000,0.021920,10.227671,-0.111047,0.000000,10.228273,0.376334,0.484798,0.000000,0.613723,0.004040,-22.548326,0.376334,0.484798,0.000000,0.613723,0.370035,0.003705,99.596207,-3.826116
internalMesh,9869,0.009558,0.019976,0.000000,0.022145,10.231583,-0.112391,-0.000000,10.232200,0.425284,0.516390,0.000000,0.668973,0.004321,-23.481834,0.425284,0.516390,0.000000,0.668973,0.369838,0.003637,101.404861,-3.865183
internalMesh,9870,0.010098,0.019982,0.000000,0.022388,10.235575,-0.113777,0.000000,10.236207,0.484301,0.566767,-0.000000,0.745501,0.003760,-24.954922,0.484301,0.566767,-0.000000,0.745501,0.369633,0.003568,103.327126,-3.905015
internalMesh,9871,0.010657,0.019988,0.000000,0.022652,10.239620,-0.115208,-0.000000,10.240269,0.547943,0.636735,0.000000,0.840044,0.002258,-30.038708,0.547943,0.636735,0.000000,0.840044,0.369418,0.003497,105.369507,-3.945587
internalMesh,9872,0.011237,0.019994,0.000000,0.022936,10.243731,-0.116684,0.000000,10.244396,0.611155,0.722267,-0.000000,0.946140,-0.000212,-35.184807,0.611155,0.722267,-0.000000,0.946140,0.369195,0.003424,107.543373,-3.986882
internalMesh,9873,0.011839,0.020001,0.000000,0.023242,10.247900,-0.118205,-0.000000,10.248582,0.664366,0.810264,0.000000,1.047812,-0.004077,-35.705208,0.664366,0.810264,0.000000,1.047812,0.368961,0.003349,109.867088,-4.028877
internalMesh,9874,0.012464,0.020008,0.000000,0.023572,10.252121,-0.119771,0.000000,10.252821,0.712142,0.882248,0.000000,1.133802,-0.006770,-50.279064,0.712142,0.882248,0.000000,1.133802,0.368719,0.003273,112.365768,-4.071549
internalMesh,9875,0.013112,0.020015,0.000000,0.023927,10.256395,-0.121377,-0.000000,10.257113,0.749784,0.941497,0.000000,1.203575,-0.009799,-73.409737,0.749784,0.941497,0.000000,1.203575,0.368469,0.003193,115.066238,-4.114889
internalMesh,9876,0.013783,0.020022,0.000000,0.024308,10.260714,-0.123026,-0.000000,10.261451,0.793842,0.992732,0.000000,1.271103,-0.012352,-93.542511,0.793842,0.992732,0.000000,1.271103,0.368214,0.003112,117.999779,-4.158910
internalMesh,9877,0.014480,0.020030,0.000000,0.024716,10.265070,-0.124718,0.000000,10.265827,0.858604,1.047343,0.000000,1.354300,-0.013390,-115.819153,0.858604,1.047343,0.000000,1.354300,0.367954,0.003028,121.185776,-4.203581
internalMesh,9878,0.015203,0.020038,0.000000,0.025152,10.269463,-0.126456,-0.000000,10.270241,0.954831,1.124033,0.000000,1.474840,-0.014266,-143.383560,0.954831,1.124033,0.000000,1.474840,0.367692,0.002941,124.668655,-4.248850
internalMesh,9879,0.015953,0.020046,0.000000,0.025619,10.273874,-0.128246,0.000000,10.274674,1.065732,1.219042,0.000000,1.619212,-0.012053,-127.053787,1.065732,1.219042,0.000000,1.619212,0.367429,0.002853,128.456207,-4.294648
internalMesh,9880,0.016730,0.020054,0.000000,0.026117,10.278297,-0.130091,-0.000000,10.279120,1.189326,1.343035,0.000000,1.793945,-0.011916,-169.118896,1.189326,1.343035,0.000000,1.793945,0.367163,0.002762,132.619171,-4.340876
internalMesh,9881,0.017537,0.020063,0.000000,0.026647,10.282719,-0.132001,-0.000000,10.283566,1.329317,1.504056,0.000000,2.007304,-0.012831,-96.346931,1.329317,1.504056,0.000000,2.007304,0.366892,0.002667,137.131561,-4.387415
internalMesh,9882,0.018374,0.020072,0.000000,0.027212,10.287121,-0.133986,-0.000000,10.287993,1.461983,1.671277,0.000000,2.220486,-0.017609,-201.061996,1.461983,1.671277,0.000000,2.220486,0.366642,0.002569,142.197815,-4.434162
internalMesh,9883,0.019242,0.020082,0.000000,0.027812,10.291446,-0.136053,0.000000,10.292345,1.602292,1.815702,-0.000000,2.421593,-0.030582,-196.064240,1.602292,1.815702,-0.000000,2.421593,0.366413,0.002464,148.142960,-4.480937
internalMesh,9884,0.020142,0.020091,0.000000,0.028449,10.295705,-0.138220,0.000000,10.296633,1.768433,1.958922,-0.000000,2.639078,-0.037505,-277.199524,1.768433,1.958922,-0.000000,2.639078,0.366215,0.002358,154.738754,-4.527532
internalMesh,9885,0.021157,0.020103,0.000000,0.029184,10.300218,-0.140706,-0.000000,10.301179,1.990679,2.150699,0.000000,2.930582,-0.064977,-590.529602,1.990679,2.150699,0.000000,2.930582,0.366030,0.002235,163.303116,-4.577793
internalMesh,9886,0.022272,0.020115,0.000000,0.030011,10.304805,-0.143512,-0.000000,10.305804,2.277867,2.398136,-0.000000,3.307527,-0.026492,-189.204742,2.277867,2.398136,-0.000000,3.307527,0.365916,0.002109,173.156799,-4.630020
internalMesh,9887,0.023391,0.020127,0.000000,0.030858,10.308990,-0.146425,0.000000,10.310030,2.562693,2.679132,0.000000,3.707444,-0.039304,-562.622253,2.562693,2.679132,0.000000,3.707444,0.365865,0.001978,184.875992,-4.679266
internalMesh,9888,0.024513,0.020139,0.000000,0.031725,10.312757,-0.149460,-0.000000,10.313841,2.823788,2.947405,-0.000000,4.081786,-0.133371,-1230.645386,2.823788,2.947405,-0.000000,4.081786,0.365948,0.001863,196.880417,-4.725437
internalMesh,9889,0.025638,0.020152,0.000000,0.032610,10.316071,-0.152610,0.000000,10.317200,3.077740,3.237756,0.000000,4.467163,-0.057193,-825.107788,3.077740,3.237756,0.000000,4.467163,0.366116,0.001726,213.082886,-4.768343
internalMesh,9890,0.026767,0.020164,0.000000,0.033512,10.318857,-0.155905,0.000000,10.320035,3.377970,3.545417,0.000000,4.897006,-0.197707,-2467.318115,3.377970,3.545417,0.000000,4.897006,0.366422,0.001586,232.602585,-4.807629
internalMesh,9891,0.027899,0.020176,0.000000,0.034430,10.321115,-0.159363,0.000000,10.322346,3.695158,3.871471,0.000000,5.351867,-0.239856,-2382.919922,3.695158,3.871471,0.000000,5.351867,0.366981,0.001457,254.935181,-4.842964
internalMesh,9892,0.029035,0.020189,0.000000,0.035364,10.322772,-0.163021,0.000000,10.324059,3.999352,4.259756,0.000000,5.842973,-0.245735,-2906.014160,3.999352,4.259756,0.000000,5.842973,0.367685,0.001335,279.972717,-4.874135
internalMesh,9893,0.030174,0.020201,0.000000,0.036312,10.323751,-0.166900,0.000000,10.325101,4.281284,4.644328,0.000000,6.316580,-0.719051,-5709.192871,4.281284,4.644328,0.000000,6.316580,0.368760,0.001227,307.146576,-4.901059
internalMesh,9894,0.031317,0.020214,0.000000,0.037274,10.323983,-0.171010,0.000000,10.325399,4.584766,5.045756,0.000000,6.817605,-0.301141,-5824.973145,4.584766,5.045756,0.000000,6.817605,0.370234,0.001124,338.919739,-4.923795
internalMesh,9895,0.032463,0.020226,0.000000,0.038248,10.323324,-0.175338,0.000000,10.324813,5.024740,5.416268,0.000000,7.388097,-1.489768,-8530.759766,5.024740,5.416268,0.000000,7.388097,0.372077,0.001038,371.463531,-4.942289
internalMesh,9896,0.033612,0.020239,0.000000,0.039235,10.321601,-0.179839,0.000000,10.323168,5.482976,5.723762,0.000000,7.926189,-2.077811,-10247.051758,5.482976,5.723762,0.000000,7.926189,0.375163,0.000943,414.588684,-4.956579
internalMesh,9897,0.034765,0.020251,0.000000,0.040233,10.318638,-0.184490,0.000000,10.320287,6.303871,5.951148,0.000000,8.669195,-2.103903,-13577.346680,6.303871,5.951148,0.000000,8.669195,0.378685,0.000851,466.205078,-4.966631
internalMesh,9898,0.035922,0.020264,0.000000,0.041243,10.314077,-0.189202,0.000000,10.315813,7.500265,5.924634,0.000000,9.557995,-5.861903,-18774.927734,7.500265,5.924634,0.000000,9.557995,0.383958,0.000769,525.338867,-4.972289
internalMesh,9899,0.037082,0.020276,0.000000,0.042263,10.307620,-0.193869,-0.000000,10.309443,8.583637,5.738832,-0.000000,10.325357,-6.193240,-17338.740234,8.583637,5.738832,-0.000000,10.325357,0.391066,0.000697,590.322144,-4.973821
internalMesh,9900,0.038245,0.020289,0.000000,0.043294,10.299151,-0.198434,-0.000000,10.301063,9.472187,5.343530,-0.000000,10.875461,-8.027428,-17984.222656,9.472187,5.343530,-0.000000,10.875461,0.399573,0.000635,659.040039,-4.971325
internalMesh,9901,0.039412,0.020302,0.000000,0.044334,10.288625,-0.202835,0.000000,10.290624,9.526839,4.800779,-0.000000,10.668090,-6.936135,-16400.783203,9.526839,4.800779,-0.000000,10.668090,0.410004,0.000581,733.130249,-4.964907
internalMesh,9902,0.040583,0.020315,0.000000,0.045383,10.276244,-0.207076,0.000000,10.278331,8.341970,4.099193,-0.000000,9.294722,-5.642319,-11302.590820,8.341970,4.099193,-0.000000,9.294722,0.421091,0.000535,809.386292,-4.955098
internalMesh,9903,0.041757,0.020328,0.000000,0.046442,10.262204,-0.211056,0.000000,10.264375,6.984385,2.251833,0.000000,7.338419,-5.031939,-10577.880859,6.984385,2.251833,0.000000,7.338419,0.433829,0.000495,890.902649,-4.941698
internalMesh,9904,0.042935,0.020340,0.000000,0.047509,10.246229,-0.214397,-0.000000,10.248472,6.532765,-1.438090,0.000000,6.689180,5.120891,-5136.855957,6.532765,-1.438090,0.000000,6.689180,0.446781,0.000462,973.720825,-4.923859
internalMesh,9905,0.044116,0.020353,0.000000,0.048585,10.227845,-0.216614,-0.000000,10.230139,7.439108,-6.882381,0.000000,10.134471,8.379107,-2540.241943,7.439108,-6.882381,0.000000,10.134471,0.457968,0.000434,1056.572632,-4.900278
internalMesh,9906,0.045301,0.020366,0.000000,0.049668,10.206546,-0.217440,0.000000,10.208861,8.697231,-12.451217,-0.000000,15.187977,12.340510,604.603821,8.697231,-12.451217,-0.000000,15.187977,0.470282,0.000411,1143.075195,-4.868902
internalMesh,9907,0.046489,0.020379,0.000000,0.050760,10.182122,-0.217035,-0.000000,10.184435,9.521832,-15.993364,-0.000000,18.613247,16.257938,2798.857178,9.521832,-15.993364,-0.000000,18.613247,0.483557,0.000392,1233.344727,-4.827347
internalMesh,9908,0.047681,0.020392,0.000000,0.051859,10.154388,-0.215946,0.000000,10.156684,10.569282,-16.095348,0.000000,19.255388,14.747249,3492.381592,10.569282,-16.095348,0.000000,19.255388,0.499232,0.000375,1327.909302,-4.773561
internalMesh,9909,0.048877,0.020405,0.000000,0.052965,10.122877,-0.214858,0.000000,10.125157,13.189001,-13.141609,0.000000,18.618584,12.453703,2116.050293,13.189001,-13.141609,0.000000,18.618584,0.518524,0.000362,1426.577026,-4.707168
internalMesh,9910,0.050076,0.020418,0.000000,0.054079,10.087202,-0.214322,0.000000,10.089478,16.372372,-8.176645,0.000000,18.300604,8.890644,9593.726562,16.372372,-8.176645,0.000000,18.300604,0.542016,0.000353,1527.615967,-4.629598
internalMesh,9911,0.051279,0.020431,0.000000,0.055199,10.047670,-0.214918,0.000000,10.049969,16.673893,-1.149747,0.000000,16.713486,6.396539,23279.740234,16.673893,-1.149747,0.000000,16.713486,0.569949,0.000347,1626.568359,-4.543781
internalMesh,9912,0.052485,0.020445,0.000000,0.056327,10.005173,-0.217208,0.000000,10.007530,14.345833,6.549679,0.000000,15.770264,5.789692,26223.792969,14.345833,6.549679,0.000000,15.770264,0.601899,0.000344,1723.090820,-4.452728
internalMesh,9913,0.053696,0.020458,0.000000,0.057461,9.959883,-0.221172,0.000000,9.962338,12.416979,12.390749,0.000000,17.541723,4.678815,19895.369141,12.416979,12.390749,0.000000,17.541723,0.637690,0.000344,1818.848633,-4.358386
internalMesh,9914,0.054909,0.020471,0.000000,0.058601,9.911210,-0.226095,-0.000000,9.913789,12.942042,14.689041,-0.000000,19.577139,1.450663,7100.182129,12.942042,14.689041,-0.000000,19.577139,0.677856,0.000347,1914.590210,-4.261937
internalMesh,9915,0.056127,0.020484,0.000000,0.059748,9.858315,-0.230993,0.000000,9.861020,15.512337,13.723763,0.000000,20.711693,-1.943215,1396.653931,15.512337,13.723763,0.000000,20.711693,0.722774,0.000352,2008.677734,-4.163918
internalMesh,9916,0.057348,0.020498,0.000000,0.060901,9.800779,-0.235113,0.000000,9.803599,18.444044,10.731089,0.000000,21.338675,-3.596439,949.792664,18.444044,10.731089,0.000000,21.338675,0.771894,0.000360,2097.383301,-4.064344
internalMesh,9917,0.058573,0.020511,0.000000,0.062061,9.738855,-0.238067,0.000000,9.741765,20.150524,6.788873,0.000000,21.263405,-5.311574,769.734985,20.150524,6.788873,0.000000,21.263405,0.824714,0.000370,2178.526611,-3.962772
internalMesh,9918,0.059802,0.020525,0.000000,0.063226,9.673133,-0.239728,0.000000,9.676103,20.352053,2.611740,0.000000,20.518948,-7.236027,631.665894,20.352053,2.611740,0.000000,20.518948,0.880847,0.000382,2252.224609,-3.858217
internalMesh,9919,0.061034,0.020538,0.000000,0.064397,9.604151,-0.240121,0.000000,9.607152,19.537348,-1.216282,-0.000000,19.575171,-6.716287,-231.733231,19.537348,-1.216282,-0.000000,19.575171,0.939335,0.000396,2317.837158,-3.749172
internalMesh,9920,0.062270,0.020552,0.000000,0.065574,9.532387,-0.239381,0.000000,9.535392,18.078705,-4.291592,0.000000,18.581102,-5.644009,-1329.750732,18.078705,-4.291592,0.000000,18.581102,0.999158,0.000412,2374.840820,-3.634156
internalMesh,9921,0.063510,0.020565,0.000000,0.066757,9.458253,-0.237721,0.000000,9.461240,16.224297,-6.397637,0.000000,17.440113,-5.047621,-1992.000732,16.224297,-6.397637,0.000000,17.440113,1.059388,0.000429,2423.042725,-3.512141
internalMesh,9922,0.064754,0.020579,0.000000,0.067945,9.382185,-0.235445,0.000000,9.385139,14.163547,-7.463511,0.000000,16.009686,-3.914761,-1862.800415,14.163547,-7.463511,0.000000,16.009686,1.119843,0.000447,2462.429932,-3.382432
internalMesh,9923,0.066001,0.020592,0.000000,0.069139,9.304559,-0.232866,-0.000000,9.307472,12.105932,-7.539282,-0.000000,14.261640,-1.905188,-1199.064819,12.105932,-7.539282,-0.000000,14.261640,1.179512,0.000466,2492.993164,-3.244708
internalMesh,9924,0.067252,0.020606,0.000000,0.070338,9.225746,-0.230275,0.000000,9.228620,10.211022,-6.884012,0.000000,12.314812,-0.506276,51.245911,10.211022,-6.884012,0.000000,12.314812,1.237846,0.000485,2515.631104,-3.099099
internalMesh,9925,0.068507,0.020620,0.000000,0.071543,9.145996,-0.227827,0.000000,9.148833,8.769806,-5.777766,0.000000,10.502004,1.561476,1683.801147,8.769806,-5.777766,0.000000,10.502004,1.294724,0.000505,2530.945557,-2.945981
internalMesh,9926,0.069766,0.020633,0.000000,0.072753,9.065474,-0.225626,0.000000,9.068281,7.874049,-4.429357,0.000000,9.034370,2.766902,3249.711914,7.874049,-4.429357,0.000000,9.034370,1.350065,0.000525,2539.925781,-2.786066
internalMesh,9927,0.071028,0.020647,0.000000,0.073968,8.984241,-0.223689,0.000000,8.987026,7.636944,-3.054585,0.000000,8.225169,3.634328,4406.324219,7.636944,-3.054585,0.000000,8.225169,1.403862,0.000545,2543.476074,-2.620147
internalMesh,9928,0.072295,0.020661,0.000000,0.075189,8.902320,-0.221981,-0.000000,8.905087,7.864398,-1.757776,-0.000000,8.058445,3.642286,5264.558105,7.864398,-1.757776,-0.000000,8.058445,1.456072,0.000566,2542.934814,-2.449107
internalMesh,9929,0.073565,0.020675,0.000000,0.076415,8.819880,-0.220533,-0.000000,8.822637,8.374310,-0.429712,-0.000000,8.385327,4.544781,5957.408691,8.374310,-0.429712,-0.000000,8.385327,1.506635,0.000587,2537.947510,-2.273658
internalMesh,9930,0.074839,0.020689,0.000000,0.077646,8.736895,-0.219377,0.000000,8.739649,9.601183,0.667854,0.000000,9.624383,5.792063,7495.918945,9.601183,0.667854,0.000000,9.624383,1.554475,0.000606,2530.454834,-2.094382
internalMesh,9931,0.076117,0.020703,0.000000,0.078882,8.653372,-0.218489,0.000000,8.656130,10.625234,1.673160,0.000000,10.756164,6.030986,9501.101562,10.625234,1.673160,0.000000,10.756164,1.599423,0.000626,2518.755371,-1.912292
internalMesh,9932,0.077399,0.020717,0.000000,0.080123,8.569919,-0.218007,0.000000,8.572691,10.848591,2.791929,0.000000,11.202088,4.961071,10027.972656,10.848591,2.791929,0.000000,11.202088,1.642119,0.000645,2503.685547,-1.728522
internalMesh,9933,0.078684,0.020731,0.000000,0.081370,8.487046,-0.218084,0.000000,8.489848,10.748037,3.846449,0.000000,11.415581,3.586650,8976.881836,10.748037,3.846449,0.000000,11.415581,1.683021,0.000665,2486.831787,-1.543680
internalMesh,9934,0.079974,0.020745,0.000000,0.082621,8.404847,-0.218646,-0.000000,8.407691,10.839636,4.408777,-0.000000,11.701923,2.413242,7053.618652,10.839636,4.408777,-0.000000,11.701923,1.722133,0.000686,2469.833252,-1.358055
